Fire_Size,Fire_Cause,Latitude,Longitude,State,Discovery_Date
4.73,Debris Burning,32.94696,-93.57926,LA,2/28/2014
14.0,Arson,31.4011,-89.5031,MS,10/23/2005
46.0,Debris Burning,35.83,-84.65165998,TN,2/27/2006
1.84,Equipment Use,34.38807694,-85.43250206,GA,1/28/2006
8.0,Miscellaneous,38.0544974,-81.42675629,WV,10/12/2008
1.0,Lightning,37.3297222,-106.287778,CO,6/18/2010
1.0,Arson,33.1833,-80.0,SC,1/9/1999
2.0,Debris Burning,33.22994594,-82.27857951,GA,1/11/2008
1.0,Equipment Use,35.35305555,-120.5380556,CA,10/14/2008
35.0,Arson,37.6061,-84.0786,KY,8/1/1999
113.81,Arson,33.88992781,-85.33441007,GA,2/2/2006
12.0,Miscellaneous,36.91850001,-82.28484,VA,2/12/2006
1.2,Debris Burning,41.9848183,-72.2889686,CT,3/27/2009
6.0,Miscellaneous,43.0580748,-70.782555,NH,3/11/2008
2.0,Debris Burning,39.730516,-81.459,OH,1/1/2012
30.0,Arson,32.5156,-91.2086,LA,8/1/1999
2.0,Debris Burning,34.5612,-92.37610002,AR,8/21/2005
1.0,Children,37.26347222,-79.27433333,VA,3/13/2015
3.0,Arson,33.3142,-90.0883,MS,1/23/2007
92.0,Arson,33.6511,-87.2231,AL,8/16/1999
250.0,Lightning,28.32,-81.87,FL,7/19/2000
10.0,Miscellaneous,43.0709266,-71.4364742,NH,8/9/2005
1.4,Miscellaneous,36.608,-96.7183,OK,7/2/2011
3.0,Debris Burning,33.7526,-87.20602,AL,2/12/1996
5.2,Debris Burning,48.48739514,-93.33909814,MN,3/24/2003
5.0,Debris Burning,33.2,-79.95,SC,9/29/1999
4.0,Debris Burning,32.34527999,-95.08472,TX,8/24/2005
2.0,Lightning,28.06110998,-80.71444,FL,7/7/2005
35.0,Lightning,46.17666667,-114.8766667,ID,7/21/2014
1.0,Lightning,36.90305555,-119.7561111,CA,4/24/1995
200.0,Missing/Undefined,34.98256,-79.49806,NC,4/30/2007
2.0,Missing/Undefined,32.277267,-89.959773,MS,2/25/2008
2.0,Debris Burning,31.4011,-86.8794,AL,3/3/2002
13.0,Missing/Undefined,34.81513493,-95.06387965,OK,1/15/2006
1.0,Equipment Use,29.51998,-98.13609,TX,10/10/2008
1.0,Debris Burning,32.1496905,-94.8323994,TX,5/22/2010
15.0,Debris Burning,34.425,-78.5117,NC,2/21/1999
7.0,Miscellaneous,36.35994998,-93.67824998,AR,2/21/2003
1.0,Miscellaneous,32.0103,-89.9003,MS,3/4/2007
2.0,Debris Burning,34.73332997,-80.95000001,SC,1/20/2005
7.0,Debris Burning,34.94989997,-95.33969997,OK,2/20/2004
0.92,Miscellaneous,42.7248,-76.0024,NY,3/21/2014
10.0,Missing/Undefined,32.560276,-89.021998,MS,2/10/2010
10.0,Arson,34.54863,-92.63801,AR,3/12/2010
1.62,Equipment Use,43.40624861,-90.81603609,WI,3/9/2005
1.0,Debris Burning,32.31875001,-94.84792001,TX,7/11/2002
0.75,Miscellaneous,32.53945398,-94.51537346,TX,1/9/2009
20.0,Arson,32.3586,-88.9189,MS,8/2/2000
8.0,Arson,38.52499999,-78.53333001,VA,3/17/2005
1.0,Arson,38.31576,-93.76759,MO,7/28/2000
1.0,Campfire,39.7875,-74.99583,NJ,10/15/1998
10.0,Arson,32.785,-89.2294,MS,3/4/2006
2.25,Smoking,46.393241,-94.184066,MN,3/29/1996
4.0,Arson,31.8,-90.1297,MS,2/8/2004
1.0,Arson,35.05,-78.8333,NC,5/2/2000
7.0,Debris Burning,33.82006,-86.82264,AL,9/13/1996
1.0,Missing/Undefined,34.94989997,-95.35730002,OK,1/18/2005
1.0,Debris Burning,30.03772999,-98.38155998,TX,3/29/2006
1.0,Miscellaneous,31.94048,-94.7775704,TX,8/2/2009
6.0,Railroad,33.95177997,-93.21770997,AR,6/24/2003
3.0,Campfire,33.89167,-86.73575,AL,2/3/1996
15.0,Lightning,28.5,-81.09,FL,5/27/1996
1.0,Debris Burning,35.2317,-87.29515,TN,2/11/2008
2.1,Arson,32.12922952,-81.47804831,GA,3/1/2006
1.02,Debris Burning,34.56690453,-85.3870246,GA,9/22/2010
1.0,Debris Burning,39.20296211,-81.50423857,WV,2/3/2009
2.0,Railroad,28.17,-81.25,FL,5/30/1998
10.0,Arson,34.77858,-79.34521,NC,8/18/2005
15.0,Debris Burning,40.26013947,-96.59042358,NE,9/19/2010
3.0,Arson,32.28125,-95.27292,TX,8/21/1999
1.5,Debris Burning,47.36364,-120.41825,WA,9/28/2003
4.0,Miscellaneous,35.0219,-95.3581,OK,2/11/2000
3.0,Equipment Use,35.21603,-93.71111001,AR,6/12/2005
8.0,Debris Burning,32.16874999,-95.22291998,TX,3/27/2001
1.0,Lightning,31.9075,-109.3811111,AZ,5/8/2006
4.0,Debris Burning,34.7111,-82.4147,SC,5/4/2000
2.0,Missing/Undefined,35.99917,-84.4475,TN,1/21/2008
1.0,Debris Burning,32.493848,-98.417587,TX,8/7/2015
25.0,Miscellaneous,32.2492,-88.6247,MS,6/26/2006
35.0,Arson,31.5736,-89.2194,MS,10/14/2003
2.0,Lightning,27.43806,-80.84166998,FL,5/22/2006
5.0,Debris Burning,31.1303,-90.8361,MS,2/1/2006
30.0,Missing/Undefined,32.5683,-116.9844,CA,5/7/2011
4.0,Lightning,33.6334,-110.2698,AZ,7/9/2003
1.0,Debris Burning,32.7411,-89.8239,MS,2/19/2001
5.0,Miscellaneous,34.4686,-95.6147,OK,3/10/2000
1.0,Lightning,32.793,-93.128,LA,2/12/2010
1.0,Lightning,26.85,-80.27,FL,6/28/1994
1.0,Debris Burning,35.2833,-79.1,NC,2/22/2001
5283.0,Equipment Use,37.3622,-113.2636,UT,6/16/2006
1.0,Debris Burning,34.3053,-93.0458,AR,9/23/2000
0.6,Arson,35.2833,-79.1167,NC,7/10/2004
2.0,Debris Burning,32.1872,-85.0442,AL,1/20/2001
1.0,Arson,33.0875,-88.8058,MS,4/18/2005
1.0,Debris Burning,30.702738,-97.91488299,TX,11/6/2015
35.0,Children,30.30528,-85.48555,FL,2/13/2009
1.0,Debris Burning,32.70902386,-96.22789517,TX,3/4/2009
3.0,Arson,34.34096,-92.64204,AR,9/28/2010
9.5,Arson,34.0508,-85.4997,AL,9/15/1998
6.0,Missing/Undefined,34.7448,-79.23014,NC,3/8/2007
55.0,Debris Burning,37.46245,-83.00587,KY,3/13/2008
6707.0,Equipment Use,44.9217,-120.9439,OR,6/8/2015
1.0,Debris Burning,35.91832999,-83.39166998,TN,2/7/2006
2.0,Debris Burning,32.3044,-84.7639,GA,3/19/1999
1.0,Miscellaneous,41.52887026,-73.90716081,NY,8/11/2010
4.0,Lightning,33.7719,-94.2706,AR,7/31/1999
198.0,Lightning,37.7558,-119.6056,CA,4/21/2013
1.0,Debris Burning,30.72419001,-94.9437,TX,2/15/2006
3.5,Arson,31.7722,-81.5125,GA,1/26/1999
20.0,Arson,30.845,-88.0467,AL,1/28/2002
8.0,Arson,34.398,-78.93713,NC,2/18/2005
23.0,Debris Burning,34.3803,-89.7272,MS,2/8/2001
1.5,Campfire,31.1367,-88.0483,AL,6/19/2002
7.0,Missing/Undefined,32.90715,-89.979509,MS,2/20/2009
1.6,Children,32.17607,-86.47535,AL,11/21/1994
2.0,Equipment Use,34.74119,-82.96388999,SC,2/2/2007
2.0,Debris Burning,31.64806998,-97.20912001,TX,1/6/2005
4.0,Children,34.58062,-79.75758,SC,5/31/2008
3.0,Arson,34.00868999,-80.29900001,SC,1/17/2006
1.0,Debris Burning,30.21167,-95.84014,TX,10/27/1999
10.0,Missing/Undefined,32.027929,-89.344791,MS,2/15/2008
20.0,Missing/Undefined,32.626184,-89.842259,MS,2/4/2010
12.0,Missing/Undefined,35.78647999,-94.95466999,OK,2/3/2005
2.2,Arson,33.4667,-81.3667,SC,6/11/1998
1.0,Equipment Use,37.84999999,-77.44167001,VA,4/28/2004
7.0,Miscellaneous,31.51153698,-92.33644684,LA,7/4/2006
25.0,Fireworks,44.1617,-103.0417,SD,5/30/2007
80.0,Missing/Undefined,34.89266595,-95.07522444,OK,3/11/2006
2.0,Railroad,30.585,-81.5789,FL,1/27/1995
3.0,Arson,35.0333,-88.48,TN,5/17/1999
8.8,Lightning,30.97692,-92.74581,LA,4/5/2010
55.0,Arson,36.92973,-93.58411,MO,2/10/2002
10.0,Miscellaneous,34.04697,-101.270599,TX,3/29/2014
1.0,Debris Burning,31.379792,-94.763204,TX,2/16/2011
1.0,Arson,44.194782,-75.277052,NY,4/11/2001
10.0,Debris Burning,33.90000002,-78.81666998,SC,2/10/2005
1.0,Miscellaneous,32.99950999,-97.78233998,TX,1/16/2006
1.5,Powerline,43.39760999,-103.5497,SD,5/1/2004
3.0,Debris Burning,34.86101,-79.64291,NC,2/5/2005
1.22,Miscellaneous,31.07101374,-83.09397356,GA,3/17/2005
35.0,Lightning,34.06833333,-111.5333333,AZ,6/26/1994
4.0,Debris Burning,36.4039,-91.4914,AR,3/14/2000
1.0,Missing/Undefined,36.5271,-79.39783,NC,1/10/2007
0.8,Debris Burning,30.30532,-95.87281,TX,2/22/2013
320.0,Lightning,48.745,-115.74,MT,7/23/1994
4.0,Debris Burning,32.55208,-94.54375001,TX,2/20/2001
1.5,Lightning,26.65,-81.67,FL,5/17/1999
2.38,Smoking,41.7896,-74.6549,NY,7/6/2014
5.0,Smoking,34.19484,-79.84656,SC,5/26/2008
2.6,Debris Burning,31.90403089,-85.06715356,GA,1/29/2007
2.0,Arson,35.9367,-88.4767,TN,10/28/1998
4.0,Debris Burning,35.1167,-82.8167,NC,2/5/2000
4.0,Debris Burning,39.20296211,-81.50423857,WV,2/3/2009
4.0,Equipment Use,33.9474291,-98.4851315,TX,2/14/2011
1.0,Smoking,33.98399998,-93.5907,AR,8/5/2005
1.0,Miscellaneous,31.21416997,-93.65295997,TX,2/13/2006
1.0,Children,33.9864,-80.8017,SC,6/28/2002
1.0,Debris Burning,32.69456002,-94.95862002,TX,8/25/2005
2.0,Debris Burning,47.885491,-121.809963,WA,2/18/2010
4.0,Lightning,46.07083333,-115.4872222,ID,7/5/2015
4.0,Debris Burning,33.5453,-85.5267,AL,1/27/2000
1.0,Arson,41.3959304,-72.8967684,CT,10/26/2007
30.0,Arson,33.0942,-93.3011,AR,1/29/1999
24.0,Debris Burning,37.10449999,-79.19316999,VA,3/7/2004
13.0,Debris Burning,36.1686,-93.4094,AR,3/7/2001
10.0,Debris Burning,34.2492,-89.8206,MS,11/1/2003
20.0,Arson,32.8553,-94.0,LA,1/26/2002
1.0,Arson,36.8389,-83.5633,KY,2/18/1999
2.0,Arson,30.5506,-88.6931,MS,2/3/2006
1.0,Missing/Undefined,21.5619431,-158.1130524,HI,7/22/2007
1.0,Debris Burning,32.29286,-95.21143,TX,1/11/2008
1.0,Arson,43.13285997,-102.1037,SD,7/9/2003
1.0,Arson,33.9131,-85.715,AL,1/26/2000
300.0,Missing/Undefined,41.250332,-112.4060024,UT,8/11/2005
25.0,Arson,36.90533,-82.23016001,VA,10/17/2005
2.0,Debris Burning,29.76951632,-98.350974,TX,2/25/2010
1.0,Missing/Undefined,34.48033,-95.27917,OK,10/10/2008
15.0,Campfire,33.22,-93.23,AR,1/6/2007
5.0,Arson,34.8475,-95.6456,OK,1/22/2000
10.0,Debris Burning,32.05584759,-96.39819201,TX,8/29/2010
1.0,Debris Burning,31.03589997,-94.59961998,TX,4/13/2006
6.25,Lightning,30.84984457,-82.12217082,GA,7/9/2006
3.0,Miscellaneous,32.46874998,-94.96875,TX,7/24/2002
0.6,Miscellaneous,34.6697,-83.9078,GA,8/17/1999
12.0,Miscellaneous,33.715,-86.2639,AL,10/1/1998
0.86,Equipment Use,31.11314192,-83.04227447,GA,8/6/2005
1.0,Missing/Undefined,34.36446195,-95.64021919,OK,3/4/2006
1.8,Debris Burning,34.1035603,-85.37541621,GA,10/24/2010
1.0,Lightning,43.97055556,-112.9380556,ID,6/26/2004
2.0,Debris Burning,36.68932998,-82.89049998,VA,3/2/2005
1.0,Debris Burning,32.34744,-95.13455,TX,1/12/2008
1.0,Debris Burning,33.733477,-95.41935,TX,5/4/2012
1.0,Equipment Use,37.35388888,-120.5119444,CA,6/13/1992
1.0,Debris Burning,34.14801001,-92.10729,AR,3/1/2003
4.0,Debris Burning,37.369678,-83.20903,KY,6/8/2014
1.0,Miscellaneous,35.435,-79.0617,NC,1/23/1999
4.0,Miscellaneous,34.98677998,-80.50864,NC,6/29/2006
3.0,Debris Burning,32.73734,-80.70766,SC,8/9/2007
2.0,Equipment Use,35.5667,-82.9667,NC,1/19/2002
1.0,Missing/Undefined,35.00304,-79.53263,NC,1/11/2008
11.0,Arson,35.01553,-92.00934,AR,2/14/2007
1.1,Campfire,45.71538479,-94.22310375,MN,3/25/2003
4.0,Lightning,30.31305998,-85.20000002,FL,5/10/2007
1.32,Debris Burning,34.30103928,-85.39696049,GA,10/18/2005
2.0,Missing/Undefined,31.931747,-89.272009,MS,3/3/2010
18.0,Debris Burning,34.9667,-78.6667,NC,2/7/2002
2.0,Debris Burning,32.3009292,-101.4705336,TX,8/23/2013
1.5,Lightning,42.58493805,-103.2558594,NE,4/22/2009
3.2,Debris Burning,30.89525189,-84.08883996,GA,1/3/2003
5.0,Missing/Undefined,36.22387304,-94.83066894,OK,1/27/2006
3.0,Lightning,35.16722222,-108.2625,NM,6/8/2012
2.0,Miscellaneous,33.5079862,-94.6167989,TX,3/7/2010
1.0,Miscellaneous,42.8129,-71.9158,NH,3/19/2012
1.0,Debris Burning,34.4833,-78.1,NC,2/13/2004
10.0,Arson,34.8069,-88.4094,MS,3/21/2007
10.0,Equipment Use,35.2667,-78.95,NC,4/22/2001
15.0,Missing/Undefined,30.488078,-88.52532,MS,2/15/2008
3.0,Debris Burning,31.62813999,-97.19571,TX,5/14/2004
12.0,Arson,33.47307,-87.01351,AL,6/20/1995
15.0,Debris Burning,34.35082997,-79.54832998,SC,1/7/2005
10.0,Miscellaneous,32.62011,-94.31939,TX,6/27/2008
5.0,Arson,41.05903,-96.86817,NE,10/21/2008
4.0,Arson,37.45222222,-83.93361111,KY,2/19/1999
30.0,Campfire,64.79907,-148.1627,AK,4/9/1998
2.0,Debris Burning,32.728953,-94.371185,TX,7/19/2013
15.0,Arson,35.0233,-89.4217,TN,2/24/1998
1.0,Campfire,48.657693,-94.803549,MN,3/25/1999
38.0,Arson,36.71553293,-94.60686347,MO,10/18/1995
3.0,Arson,31.5108,-89.8133,MS,2/26/2002
10.0,Debris Burning,30.913124,-97.034168,TX,8/15/2013
1.5,Debris Burning,35.5667,-81.1167,NC,11/5/2000
6.0,Miscellaneous,30.4939,-88.335,AL,4/8/2000
3.0,Campfire,34.69092,-87.52016,AL,3/17/1996
3.7,Children,32.5617,-84.9686,GA,2/24/1998
1.0,Lightning,43.15888889,-122.4436111,OR,7/9/2009
2.0,Arson,34.39775,-79.32022001,SC,8/14/2006
1.0,Lightning,32.98958,-94.51041,TX,7/10/1998
5.0,Arson,37.2617,-83.8711,KY,3/20/2001
1.0,Debris Burning,31.383537,-96.384945,TX,5/28/2010
16.3,Arson,31.734888,-86.880013,AL,2/24/2013
1.0,Equipment Use,33.672662,-97.091827,TX,8/17/2013
3.0,Arson,32.3592,-93.2286,LA,3/21/1999
1.0,Arson,38.22777,-93.75278,MO,3/5/2002
1.27,Miscellaneous,33.16045397,-83.18960133,GA,2/6/2004
10.0,Arson,34.2186,-92.2861,AR,3/2/2001
4.0,Arson,34.9781,-95.2528,OK,1/29/1999
4.0,Arson,40.08333,-74.42916,NJ,4/2/1996
11.1,Equipment Use,32.4169,-93.34617,LA,2/21/2010
65.0,Missing/Undefined,35.48068,-84.28609,TN,8/30/2008
4.0,Debris Burning,42.293471,-75.625295,NY,1/27/2002
18.0,Miscellaneous,37.60605,-92.77051,MO,2/2/2001
5.0,Arson,35.165,-78.965,NC,2/24/1994
3.0,Debris Burning,39.6564,-82.210233,OH,3/13/2014
4.0,Arson,33.3272,-87.1186,AL,8/3/1999
25.0,Lightning,26.98,-80.56,FL,7/25/1996
40.0,Lightning,34.42822,-92.24489,AR,7/2/2010
1.0,Miscellaneous,43.8044,-99.3347,SD,6/9/2013
9.0,Debris Burning,35.515,-88.48167002,TN,2/14/2006
19.0,Debris Burning,37.1833,-77.2333,VA,10/26/1998
10.0,Arson,35.1383,-77.2183,NC,11/19/1997
1.0,Debris Burning,30.4240541,-95.5553795,TX,4/17/2012
18.4,Debris Burning,36.5769,-96.30052,OK,2/23/2011
5.0,Lightning,34.8286,-95.2656,OK,2/18/2001
5.0,Debris Burning,32.79791999,-94.31042002,TX,8/30/2000
2.0,Miscellaneous,34.0208,-81.4042,SC,3/6/1997
5.0,Lightning,37.98333333,-105.0008333,CO,5/24/2001
2.7,Miscellaneous,30.82742,-92.33154,LA,10/12/2012
5.0,Debris Burning,32.3306077,-99.8853814,TX,2/10/2015
54.0,Lightning,41.9725,-118.4594,NV,6/25/2006
1.0,Equipment Use,35.076,-93.739,AR,1/21/2007
5.0,Missing/Undefined,31.131346,-89.516069,MS,10/22/2008
2.0,Debris Burning,32.751625,-94.608865,TX,7/7/2015
2.3,Debris Burning,33.65917,-81.77053,SC,9/1/2007
30.0,Lightning,37.3497,-102.2589,CO,5/23/2010
34.0,Missing/Undefined,31.987315,-89.406545,MS,2/21/2009
1.5,Debris Burning,39.214365,-83.244038,OH,3/23/2014
5.0,Missing/Undefined,36.254329,-120.246398,CA,7/8/2011
1.0,Debris Burning,32.7242929,-93.36901935,LA,9/1/2006
78.0,Miscellaneous,32.7972,-93.7139,LA,7/6/2001
15.0,Equipment Use,41.37770844,-97.53027344,NE,10/31/2009
1.0,Arson,34.5686,-92.5419,AR,8/21/2000
8.0,Missing/Undefined,34.07611083,-103.3269424,NM,3/8/1995
30.0,Lightning,32.14166667,-109.3222222,AZ,4/16/2009
5.0,Arson,34.74749999,-79.17957001,NC,3/8/2006
24.0,Debris Burning,38.25942459,-82.29803896,WV,2/8/2007
2.0,Equipment Use,29.68686,-97.760468,TX,4/29/2011
1.0,Miscellaneous,35.7683,-79.1617,NC,3/14/1996
1.0,Debris Burning,35.6,-81.2333,NC,10/4/2003
16.0,Arson,32.40886,-93.4184,LA,1/11/2008
106.0,Lightning,32.1431,-103.5639,NM,5/19/2014
3.0,Debris Burning,45.47063995,-93.55963244,MN,2/2/2000
3.0,Arson,39.3559,-74.5821,NJ,3/16/2008
1.0,Lightning,29.36333,-82.79639,FL,5/8/2008
1706.0,Lightning,35.7527778,-106.736389,NM,9/9/2010
2.0,Miscellaneous,26.99,-80.13,FL,8/3/1993
5.0,Equipment Use,43.16909,-101.9155,SD,6/26/2003
1.0,Debris Burning,32.73806002,-94.94027998,TX,8/24/2005
1.0,Miscellaneous,42.7334339,-71.3239296,NH,3/20/2014
1.0,Debris Burning,31.9992,-89.9039,MS,4/24/2002
2.0,Miscellaneous,37.26944,-83.14228,KY,10/20/2012
3.0,Miscellaneous,35.5333,-78.1167,NC,5/10/2000
1.0,Lightning,48.88333333,-115.59,MT,7/15/2000
2.0,Debris Burning,34.9528,-87.6631,AL,1/26/1998
5.0,Missing/Undefined,34.36021132,-96.00282069,OK,1/9/2006
15.0,Children,35.045,-79.0517,NC,2/8/1996
5.0,Debris Burning,34.01561,-91.58434,AR,8/7/2010
2.0,Arson,45.728349,-93.854552,MN,3/23/1994
2.0,Missing/Undefined,32.611796,-89.583288,MS,2/23/2008
300.0,Lightning,35.5417,-101.7213,TX,5/30/1994
1.0,Miscellaneous,30.68448,-95.26421,TX,7/11/2008
2.0,Equipment Use,30.773562,-95.9499926,TX,1/14/2011
3.0,Miscellaneous,45.85159215,-94.90977012,MN,3/11/2000
3.0,Railroad,32.13876,-92.50574,LA,1/28/2008
135.0,Lightning,33.61138889,-108.8713889,NM,6/13/2005
2.0,Arson,31.89421,-96.44975,TX,11/3/2008
3.7,Lightning,37.27694444,-113.3922222,UT,6/6/2006
60.0,Lightning,29.7775,-82.7608,FL,4/21/2012
2.0,Debris Burning,32.28513998,-97.04393,TX,9/5/2006
5.0,Debris Burning,34.13334001,-79.33333998,SC,3/7/2007
3.0,Arson,47.38147511,-95.52792889,MN,3/14/2004
3.0,Equipment Use,34.95,-79.1167,NC,2/24/2003
4.63,Debris Burning,45.01975,-88.18226,WI,3/21/2006
70.0,Miscellaneous,31.8033,-91.9294,LA,8/6/2000
1.0,Missing/Undefined,34.69351,-79.20642,NC,5/22/2007
1.0,Arson,38.32968234,-82.51995517,WV,1/18/2006
60.0,Arson,38.01523667,-81.27791308,WV,3/28/2009
20.0,Missing/Undefined,44.84941863,-107.2024003,WY,1/30/1992
2.0,Debris Burning,37.3417,-76.5433,VA,6/7/2002
7.0,Children,27.08833,-81.95416,FL,1/21/2007
1.55,Equipment Use,32.0275486,-84.11703123,GA,6/18/2007
2.0,Arson,32.2417,-92.6628,LA,2/5/2001
1.0,Miscellaneous,32.0367,-92.1842,LA,8/20/2000
4.0,Equipment Use,29.36443997,-82.15055997,FL,4/21/2006
49.0,Lightning,34.95,-79.5167,NC,3/20/2002
80.0,Debris Burning,33.75,-79.71666998,SC,2/22/2007
2.0,Miscellaneous,39.31667,-75.1625,NJ,5/31/1992
5.0,Debris Burning,36.02040997,-92.36238,AR,2/4/2005
1.0,Debris Burning,34.25682,-92.40999,AR,2/5/2007
10.0,Debris Burning,34.39999999,-82.06666998,SC,9/23/2003
0.75,Children,40.28333001,-76.0,PA,2/15/2006
0.75,Debris Burning,43.5581,-71.385,NH,6/1/2012
2.0,Arson,34.7333,-79.3667,NC,1/16/2002
30.0,Miscellaneous,34.3642,-87.9436,AL,1/22/2000
4.0,Debris Burning,47.08967406,-92.72132431,MN,2/22/2010
1.0,Debris Burning,35.55,-81.1667,NC,2/8/2000
3.0,Miscellaneous,33.7069,-87.0314,AL,8/16/1999
5.0,Arson,31.1364,-88.305,AL,10/14/1999
7.2,Debris Burning,46.558333,-68.402778,ME,3/20/2009
2.0,Arson,35.2383,-79.1383,NC,1/30/1992
20.0,Miscellaneous,31.6006,-92.1183,LA,3/8/2001
2.0,Equipment Use,32.2986,-92.3553,LA,3/21/2002
1.0,Miscellaneous,35.218581,-101.826742,TX,6/15/2011
60.0,Debris Burning,45.36866,-97.87479,SD,3/6/2000
3.0,Equipment Use,27.99,-80.58,FL,3/14/1998
10.0,Debris Burning,34.75873,-92.89451,AR,3/24/2009
8.0,Arson,33.7536,-87.2414,AL,9/17/1999
3.0,Lightning,33.40872,-86.64792,AL,6/27/1995
10.0,Equipment Use,27.23,-81.95,FL,3/6/2000
6.5,Arson,34.24252001,-77.87467997,NC,3/21/2006
8.0,Smoking,33.625,-80.89167001,SC,9/21/2003
77.0,Missing/Undefined,35.87256,-82.63561,NC,2/11/2007
20.0,Debris Burning,27.4036,-80.4239,FL,1/16/2001
4.25,Miscellaneous,31.41405,-92.72373,LA,9/18/2010
1.0,Railroad,42.09838,-102.8797,NE,4/13/2007
0.6,Equipment Use,38.36694444,-122.2719444,CA,4/7/2002
45.0,Missing/Undefined,30.652167,-89.206167,MS,2/3/2010
9.0,Missing/Undefined,31.198865,-89.147575,MS,2/15/2008
5.0,Arson,38.215,-83.1289,KY,8/20/2000
1.0,Miscellaneous,32.38874,-94.58831,TX,9/12/2007
1.0,Campfire,32.76979379,-92.41042047,LA,2/15/2005
1.0,Arson,31.4947,-89.8944,MS,3/5/2004
50.0,Arson,34.51201002,-79.04901001,NC,3/6/2006
1.5,Debris Burning,47.83352,-117.7478,WA,4/10/2007
10.0,Missing/Undefined,33.167946,-90.175064,MS,5/18/2011
5.19,Arson,30.75370791,-84.48969071,GA,2/25/2006
3.0,Arson,39.8875,-74.575,NJ,9/13/1995
12.4,Arson,31.17066,-93.35319,LA,9/28/2010
1.2,Debris Burning,32.47716558,-84.58230464,GA,2/3/2005
1.0,Lightning,35.039027,-101.077566,TX,4/30/2009
1.0,Debris Burning,35.075,-86.6033,TN,9/29/2001
3.0,Arson,32.7033248,-96.1517413,TX,4/27/2009
165.0,Miscellaneous,33.575,-86.9608,AL,8/17/1999
12.0,Debris Burning,34.8333,-79.2,NC,2/17/2001
5.0,Debris Burning,35.39473,-91.75701,AR,2/17/2010
1.0,Debris Burning,33.9508,-80.7128,SC,2/26/1998
1.0,Powerline,31.17649459,-97.44340905,TX,7/5/2009
1.0,Arson,35.81,-83.34,TN,3/26/2002
8.0,Campfire,30.46528,-88.3011,AL,1/10/1996
2.0,Debris Burning,34.66666998,-80.06666999,SC,2/2/2003
5.0,Debris Burning,45.763312,-94.0937,MN,3/25/1998
5.0,Arson,35.5292,-94.9644,OK,10/23/1998
1.0,Equipment Use,31.4460614,-94.87185,TX,1/18/2010
1.0,Equipment Use,45.17724001,-98.25701998,SD,8/25/2003
65.0,Debris Burning,32.18383,-88.237415,AL,3/7/2010
1.0,Smoking,30.617352,-96.324799,TX,3/8/2015
1.0,Arson,46.480056,-93.970664,MN,3/26/1998
8.0,Debris Burning,34.78389002,-81.20667001,SC,10/11/2003
681.0,Lightning,37.2894,-113.2742,UT,8/29/2005
1.0,Debris Burning,30.675464,-93.933197,TX,1/1/2009
15.0,Railroad,30.03,-81.6,FL,4/26/1999
5.0,Debris Burning,31.0039,-88.5167,MS,1/20/2007
1.0,Campfire,43.971735,-74.586184,NY,9/14/2001
3.0,Debris Burning,33.5167,-86.9783,AL,9/14/2000
2.0,Missing/Undefined,29.75361001,-82.28778,FL,6/3/2007
2.1,Arson,33.8644,-85.3108,GA,3/13/1998
5.0,Smoking,34.9425,-95.6078,OK,2/8/2002
40.0,Equipment Use,39.36253,-121.781703,CA,9/22/2011
6.0,Debris Burning,46.665461,-93.519184,MN,3/22/1998
3.5,Arson,36.06392,-80.4325,NC,2/5/2009
5.0,Debris Burning,32.046599,-98.4659145,TX,3/24/2014
2.0,Arson,32.3719,-92.4411,LA,7/21/1997
11.1,Equipment Use,37.3575,-77.19527778,VA,2/25/2014
5.0,Campfire,32.51290724,-92.29377001,LA,2/10/2005
2.0,Equipment Use,34.83079,-82.67407,SC,5/8/2008
5369.0,Equipment Use,39.917,-120.016,NV,6/1/2013
12.0,Miscellaneous,43.1464,-98.1162,SD,3/23/2015
5.0,Equipment Use,35.0683,-88.395,TN,7/5/1999
1.0,Debris Burning,35.487,-81.26579,NC,1/20/2005
2.0,Smoking,31.6142,-92.2031,LA,8/14/2002
50.0,Arson,38.0197,-83.2303,KY,1/27/2000
15.0,Debris Burning,30.38111,-98.23888998,TX,4/11/2006
2.0,Lightning,28.37,-80.8,FL,4/16/1994
2.0,Lightning,30.9611,-88.3522,AL,5/23/1999
1.0,Miscellaneous,30.95959002,-93.88304,TX,10/16/2006
10.0,Missing/Undefined,31.917747,-89.155593,MS,11/24/2010
2.0,Lightning,43.1541,-77.605,NY,10/14/2014
15.0,Arson,32.96457998,-94.20625,TX,1/6/2001
1.0,Debris Burning,32.1536495,-93.6593152,LA,6/21/2005
2.2,Debris Burning,31.91262769,-85.02901781,GA,2/12/2008
2.0,Miscellaneous,35.1817,-77.2217,NC,2/24/1996
154973.0,Lightning,41.7822,-114.1667,NV,6/18/2007
15.0,Missing/Undefined,33.63444519,-103.3305588,NM,5/11/1996
31.8,Arson,32.01972,-96.713333,TX,8/18/2011
6.28,Railroad,45.88118606,-91.55847959,WI,3/31/2003
100.0,Missing/Undefined,43.42632997,-102.2176,SD,9/18/2003
108.0,Lightning,45.33550002,-101.1295,SD,6/28/2006
4.0,Missing/Undefined,30.908415,-89.058939,MS,2/4/2010
3.0,Lightning,36.41186998,-77.53043999,NC,3/16/2006
4.0,Lightning,32.8811,-89.4153,MS,6/27/2000
20.0,Debris Burning,33.52638997,-81.28888999,SC,9/21/2003
